configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
json_persona__gpt41,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,540,27.69074074074074,74.39261418853256,58.22962962962963,65.97638724911452,46.701873447791826,30.538888888888888,38.28564650837379,17.555555555555557,2.9629629629629632
json_persona__gpt41,parti,droite,11,Increasing deportations for those in the US illegally,540,47.85925925925926,45.09232264334305,65.30740740740741,50.85242030696576,2.766936615916208,17.44814814814815,2.9931610477065007,15.714814814814815,64.62962962962962
json_persona__gpt41,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,33.07592592592592,53.88726919339164,59.82037037037037,52.50767414403778,20.811343267465716,26.744444444444447,19.431748218111856,16.944444444444443,8.703703703703704
json_persona__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,410,66.8117359413203,62.779397473275026,51.233223322332236,43.39506172839506,4.032338468045268,15.578512618988057,23.41667421292523,12.886688668866887,99.7560975609756
json_persona__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,410,63.00977995110024,61.613216715257536,44.63036303630363,41.85537918871252,1.3965632358427058,18.379416914796614,21.154400762387723,15.242024202420241,99.7560975609756
json_persona__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,410,67.12224938875306,66.47230320699708,51.11771177117712,42.74955908289242,0.6499461817559791,16.00453761757594,24.372690305860644,14.646864686468646,99.7560975609756
json_persona__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,410,70.0,73.46938775510205,58.394939493949394,49.070546737213405,3.4693877551020478,11.605060506050606,20.929453262786595,14.049504950495049,99.51219512195122
json_persona__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",410,71.43765281173594,75.94752186588921,59.114411441144114,57.22574955908289,4.50986905415327,12.32324137059183,14.211903252653052,15.19031903190319,99.7560975609756
json_persona__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,410,69.88508557457213,66.22934888241011,48.66446644664467,40.32275132275132,3.655736692162023,21.220619127927463,29.562334251820808,14.608360836083609,99.7560975609756
json_persona__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,410,74.78484107579462,78.71720116618076,67.1012101210121,62.439153439153436,3.9323600903861404,7.683630954782515,12.34568763664118,12.672167216721672,100.0
json_persona__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,410,65.22738386308069,74.39261418853256,65.31903190319032,56.864197530864196,9.165230325451873,0.09164804010963223,8.363186332216493,15.112211221122113,99.51219512195122
json_persona__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,410,37.02933985330073,45.09232264334305,50.759075907590756,66.11463844797179,8.06298279004232,13.729736054290022,29.085298594671052,14.911991199119912,0.0
json_persona__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,410,38.880195599022,53.88726919339164,51.014301430143014,59.22927689594356,15.007073594369636,12.134105831121012,20.34908129692156,15.005500550055006,0.0
json_persona__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,293,58.89078498293515,62.779397473275026,46.71649484536083,,3.8886124903398738,12.174290137574324,,13.847079037800688,74.74402730375427
json_persona__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,293,55.965870307167236,61.613216715257536,44.22852233676976,,5.6473464080903,11.73734797039748,,15.1786941580756,79.86348122866895
json_persona__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,293,58.04095563139932,66.47230320699708,48.24570446735395,,8.431347575597762,9.795251164045368,,15.621993127147766,80.2047781569966
json_persona__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,293,55.255972696245735,73.46938775510205,56.84192439862543,,18.213415058856313,1.5859517023796954,,16.18041237113402,51.5358361774744
json_persona__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",293,60.24232081911263,75.94752186588921,59.4106529209622,,15.705201046776587,0.8316678981504282,,16.551546391752577,74.40273037542661
json_persona__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,293,60.89761092150171,66.22934888241011,45.44158075601374,,5.331737960908399,15.456030165487967,,16.34536082474227,81.91126279863481
json_persona__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,293,66.23549488054607,78.71720116618076,67.23024054982818,,12.481706285634687,0.9947456692821106,,15.81786941580756,95.56313993174061
json_persona__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,293,54.28668941979522,74.39261418853256,65.27319587628865,,20.10592476873734,10.98650645649343,,17.080756013745706,57.33788395904437
json_persona__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,293,39.42662116040955,45.09232264334305,57.761168384879724,,5.6657014829335,18.33454722447017,,14.6340206185567,9.556313993174061
json_persona__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,293,39.948805460750854,53.88726919339164,59.106529209621996,,13.938463732640784,19.157723748871142,,16.847079037800686,2.3890784982935154
json_persona__gpt41_mini,ideologie,droite,1,Placing a tax on carbon emissions,297,44.08474576271186,62.779397473275026,43.39506172839506,51.233223322332236,18.694651710563164,0.689684034316798,7.148477559620375,14.36331569664903,15.488215488215488
json_persona__gpt41_mini,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,297,44.57966101694915,61.613216715257536,41.85537918871252,44.63036303630363,17.033555698308383,2.7242818282366343,0.050702019354474714,16.02821869488536,22.895622895622896
json_persona__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,297,45.51864406779661,66.47230320699708,42.74955908289242,51.11771177117712,20.953659139200475,2.7690849849041896,5.599067703380513,15.462081128747796,24.915824915824917
json_persona__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,297,39.616949152542375,73.46938775510205,49.070546737213405,58.394939493949394,33.85243860255967,9.45359758467103,18.77799034140702,16.530864197530864,2.356902356902357
json_persona__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",297,47.19322033898305,75.94752186588921,57.22574955908289,59.114411441144114,28.75430152690616,10.032529220099839,11.92119110216106,16.673721340388006,7.4074074074074066
json_persona__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,297,46.779661016949156,66.22934888241011,40.32275132275132,48.66446644664467,19.44968786546095,6.456909694197833,1.8848054296955112,15.957671957671957,25.252525252525253
json_persona__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,297,56.88135593220339,78.71720116618076,62.439153439153436,67.1012101210121,21.835845233977366,5.557797506950045,10.21985418880871,15.843033509700176,72.72727272727273
json_persona__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,297,39.122033898305084,74.39261418853256,56.864197530864196,65.31903190319032,35.27058029022748,17.742163632559112,26.196998004885238,17.350970017636683,4.377104377104377
json_persona__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,297,42.71864406779661,45.09232264334305,66.11463844797179,50.759075907590756,2.3736785755464425,23.395994380175175,8.040431839794145,15.437389770723104,59.25925925925925
json_persona__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,297,40.76271186440678,53.88726919339164,59.22927689594356,51.014301430143014,13.124557328984856,18.46656503153678,10.251589565736232,17.372134038800706,34.68013468013468
json_persona__gpt41_mini,parti,gauche,1,Placing a tax on carbon emissions,406,66.70617283950617,62.779397473275026,52.03305785123967,44.75925925925926,3.9267753662311407,14.673114988266498,21.946913580246907,13.53482880755608,99.75369458128078
json_persona__gpt41_mini,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,406,62.94074074074074,61.613216715257536,45.701298701298704,42.992592592592594,1.327524025483207,17.23944203944204,19.94814814814815,15.514757969303425,99.75369458128078
json_persona__gpt41_mini,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,406,66.88888888888889,66.47230320699708,51.44391971664699,45.224074074074075,0.416585681891803,15.444969172241898,21.66481481481481,14.711924439197167,99.75369458128078
json_persona__gpt41_mini,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,406,69.88888888888889,73.46938775510205,58.96340023612751,50.67407407407408,3.580498866213162,10.925488652761373,19.214814814814808,15.001180637544273,99.50738916256158
json_persona__gpt41_mini,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",406,71.35308641975308,75.94752186588921,59.468713105076745,58.26111111111111,4.594435446136131,11.884373314676338,13.09197530864197,15.65879574970484,100.0
json_persona__gpt41_mini,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,406,69.72839506172839,66.22934888241011,48.75796930342385,41.32222222222222,3.4990461793182845,20.970425758304543,28.40617283950617,15.099173553719009,99.75369458128078
json_persona__gpt41_mini,parti,gauche,7,A law that requires companies to provide paid family leave for parents,406,74.60246913580247,78.71720116618076,67.70247933884298,63.50370370370371,4.114732030378292,6.899989796959488,11.098765432098759,13.147579693034238,100.0
